"","dose","beat","qNet","dvdtmax","vmax","vrest","APD50","APD90","max_dv","camax","carest","CaTD50","CaTD90","EADs","noDepols","noRepols","drug","sample"
"9480",5,753,-39.0537299158301,39.786173409556,27.1444837399243,-12.6416896696317,NA,NA,0.384228425135992,0.000148495094024717,0.000118588526117469,219,331,250,0,250,"quinidine",85
"9481",6,752,-36.460804313076,39.7627008787863,28.3755918460412,-11.3871090327451,NA,NA,0.0791813018182703,0.000128563454540675,0.000113569862520633,220,NA,167,0,250,"quinidine",85
"9482",7,752,-38.7806903147875,39.7792258951286,27.6998884304289,-12.0793374646998,NA,NA,0.0958726219236792,0.000125581806810917,0.000108923255928798,220,NA,188,0,250,"quinidine",85
"9483",8,754,-41.6098958240016,39.7816042076872,27.7648298992172,-12.01677430847,NA,NA,0.137158338920655,0.000125404014564095,0.000105582700604174,220,NA,200,0,250,"quinidine",85
"9484",9,751,-44.346890076211,39.8647175193701,26.0053212520993,-13.8593962672708,NA,NA,0.179530043536667,0.000125232467982247,0.000104015858337051,220,NA,250,0,250,"quinidine",85
"9485",10,751,-43.502904276281,39.8382055240458,26.8996759261891,-12.9385295978566,NA,NA,0.147831514024981,0.00012119365887451,0.000101739488089178,223,NA,250,0,250,"quinidine",85
"9486",15,751,-43.392434872689,39.8266540063242,27.1978885618771,-12.6287654444471,NA,NA,0.0904015518793318,0.000111467606960726,9.61337940304384e-05,243,NA,250,0,250,"quinidine",85
"9487",20,751,-44.1018687084457,39.8326528052894,26.8599694580331,-12.9726833472563,NA,NA,0.074383965041775,0.000107543848122388,9.36639926320403e-05,262,NA,250,0,250,"quinidine",85
"9488",25,751,-44.6224370878175,39.8346200922424,26.6502131809634,-13.184406911279,NA,NA,0.0681823206320803,0.000105458389295069,9.21801821821726e-05,273,NA,250,0,250,"quinidine",85
"9489",1,771,23.2984970646391,71.5701694565883,42.3999553689717,-88.0391022742949,500,691,-0.0787012711945386,0.000213817294373204,7.1990753089849e-05,486,977,0,0,0,"quinidine",86
"9490",2,898,-17.9648846486737,69.107086618536,41.9931778758042,-88.031519235087,1229,1410,0.307947152071682,0.000213324231333355,7.17257539705365e-05,388,1594,200,0,0,"quinidine",86
"9491",3,943,-53.2813892010157,39.7598161647287,27.6492739027065,-12.1105422620223,NA,NA,0.744305027558431,0.000153308170323246,0.000118006524940762,231,359,133,0,250,"quinidine",86
"9492",4,755,-46.1496165259727,39.7882130838391,26.8871548329831,-12.901058250856,NA,NA,0.193974296442244,0.000130301839373383,0.000107764873166985,216,NA,200,0,250,"quinidine",86
"9493",5,751,-42.8368012458815,39.7780273498421,28.0913348804074,-11.6866924694347,NA,NA,0.123915734187757,0.000117139581661039,9.88943220055909e-05,228,NA,250,0,250,"quinidine",86
"9494",6,751,-44.5682289432465,39.7898986342964,28.270490443643,-11.5194081906535,NA,NA,0.0756678677967746,0.000108496650590494,9.42406244355732e-05,265,NA,250,0,250,"quinidine",86
"9495",7,751,-46.9577934989781,39.7934589166761,28.5971623903549,-11.1962965263212,NA,NA,0.0548604107785816,0.00010344034585717,9.11370601911707e-05,NA,NA,250,0,250,"quinidine",86
"9496",8,751,-49.1737513236644,39.7956176163033,28.8672486777642,-10.9283689385391,NA,NA,0.0433377093787414,9.99765172379563e-05,8.88405808052604e-05,NA,NA,250,0,250,"quinidine",86
"9497",9,751,-51.0902723158094,39.7972591367799,29.0832979498706,-10.7139611869093,NA,NA,0.0360727712686677,9.73994430308852e-05,8.70473254702274e-05,NA,NA,250,0,250,"quinidine",86
"9498",10,751,-52.7198382316959,39.7987660242826,29.2574359030734,-10.5413301212092,NA,NA,0.0311019266934524,9.53844301831196e-05,8.55990782631827e-05,NA,NA,250,0,250,"quinidine",86
"9499",15,751,-57.8567994427033,39.804233945061,29.7457469210895,-10.0584870239716,NA,NA,0.0195571152271335,8.94308057269167e-05,8.11226737849374e-05,NA,NA,250,0,250,"quinidine",86
"9500",20,751,-60.2562582058722,39.8082029121156,29.9114751089713,-9.8967278031443,NA,NA,0.0152125941593663,8.64069124675742e-05,7.87667696740337e-05,NA,NA,250,0,250,"quinidine",86
"9501",25,751,-61.4178915845691,39.8114169811411,29.9408405865814,-9.87057639455967,NA,NA,0.0129422874415911,8.45257278677492e-05,7.72919135381399e-05,NA,NA,250,0,250,"quinidine",86
"9502",1,986,23.0018787462688,71.6562585714212,42.258469770296,-88.0407701622436,504,690,-0.0813966844211504,0.000209005382675747,7.17286469837442e-05,509,982,0,0,0,"quinidine",87
"9503",2,758,-20.3102398747559,68.9589780873174,41.8517309736841,-88.0543357556598,1487,1659,0.462922737898726,0.000190935994607924,6.88120788785176e-05,1471,1910,25,0,0,"quinidine",87
"9504",3,893,-15.5087146384961,65.3609177265273,40.7972702647032,-88.0464793938206,1292,1484,0.181679860601632,0.000193054694196017,7.26842761102377e-05,417,1641,167,0,0,"quinidine",87
"9505",4,751,-105.446467953991,62.0013130333228,40.3935535501569,-88.105177289877,NA,NA,0.0317234166467018,0.000177296335897024,6.52562502587903e-05,NA,NA,250,0,250,"quinidine",87
"9506",5,751,-114.305469730719,56.7997146640363,39.5284880330565,-88.1132596350476,NA,NA,0.0265001623123935,0.000176611408850491,6.45847356428023e-05,503,NA,125,0,250,"quinidine",87
"9507",6,753,-37.039795318439,39.7732280184659,27.9953387268063,-11.7778892916596,NA,NA,0.114816248786169,0.000129066637277221,0.000111910229714234,210,NA,250,0,250,"quinidine",87
"9508",7,752,-37.5607051433638,39.7673957581905,28.471806978029,-11.2955887801615,NA,NA,0.0740355035206118,0.000123844318895681,0.000109958076147467,228,NA,167,0,250,"quinidine",87
"9509",8,751,-39.5680156429011,39.7655378641951,28.7449805052754,-11.0205573589196,NA,NA,0.0593796445342557,0.000120918864952172,0.00010838587266129,251,NA,167,0,250,"quinidine",87
"9510",9,752,-37.851338107515,39.7861840835558,27.9841482735709,-11.8020358099849,NA,NA,0.117550769653894,0.000122000260812628,0.000104620018739722,225,NA,188,0,250,"quinidine",87
"9511",10,751,-37.9510394005106,39.7858781028497,28.1215528022574,-11.6643253005923,NA,NA,0.0834809569995423,0.000118380036010052,0.000103620208781107,235,NA,187,0,250,"quinidine",87
"9512",15,753,-42.5136822355729,39.7783407648052,29.0132158541865,-10.7651249106187,NA,NA,0.0385767803754651,0.000110241223507471,0.000100028033555942,347,NA,188,0,250,"quinidine",87
"9513",20,1000,99.4568934597043,40.1567571674911,-31.127514335572,-88.2944970073948,NA,NA,NA,5.91413559235915e-05,5.39707909388167e-05,348,890,0,250,250,"quinidine",87
"9514",25,1000,105.916938176317,39.9787059300116,-39.8654663256957,-88.3133378431081,NA,NA,NA,5.5613028464124e-05,5.54380268204665e-05,359,NA,0,250,250,"quinidine",87
"9515",1,996,28.8950513621306,71.6498503252653,42.3474994016739,-88.0388353378226,459,627,-0.108043126885011,0.000212118769404368,7.22227982673001e-05,465,927,0,0,0,"quinidine",88
"9516",2,947,20.103837703351,69.156810433918,41.9516528036242,-88.0549515154405,580,795,-0.0509396565407932,0.000200929855096236,7.02783869546694e-05,579,1074,0,0,0,"quinidine",88
"9517",3,871,-17.8314303888969,65.8785287243323,41.0605752258854,-88.0619917308367,1567,1743,0.485069663190425,0.000196599089793482,6.86377929058326e-05,460,NA,4,0,0,"quinidine",88
"9518",4,802,-6.6653526483336,62.1304621971411,40.1156777792733,-88.0629502972178,1257,1466,0.101611211668529,0.000211880547642357,6.83471676110294e-05,399,1676,125,0,0,"quinidine",88
"9519",5,752,-97.9154081940529,58.0747208273406,39.7624462729199,-88.103257346545,NA,NA,0.0446825571335048,0.000189911873530818,6.56616691717254e-05,456,NA,250,0,250,"quinidine",88
"9520",6,754,-105.406843744606,51.0287006857512,39.1607784162494,-88.1109167580462,NA,NA,0.0366219501752974,0.000191139935413157,6.51449367587014e-05,446,NA,250,0,250,"quinidine",88
"9521",7,752,-113.500373323423,42.0734833509799,38.5873981070226,-88.1153551460601,NA,NA,0.0327324142293942,0.000191548022053322,6.46018900831551e-05,431,NA,125,0,250,"quinidine",88
"9522",8,753,-35.9939439750094,39.7666150867217,28.2079690055616,-11.5586460811601,NA,NA,0.118405151387984,0.000129638650128516,0.000112322533502393,209,NA,250,0,250,"quinidine",88
"9523",9,751,-36.9853323135164,39.7619926567665,28.6022886719261,-11.1597039848404,NA,NA,0.0822964290926376,0.000125144889441169,0.000110659135219374,221,NA,167,0,250,"quinidine",88
"9524",10,752,-39.172687448893,39.7736818330603,28.118561242419,-11.6551205906413,NA,NA,0.142905761151939,0.000125442530019507,0.000106364273438187,220,NA,188,0,250,"quinidine",88
"9525",15,751,-45.8447927874462,39.8324976162974,26.1377759243309,-13.6947216919665,NA,NA,0.156238382028393,0.000115829516205847,9.71301588308246e-05,238,NA,250,0,250,"quinidine",88
"9526",20,751,-45.8985366645353,39.8221623199843,26.8739024731016,-12.9482598468827,NA,NA,0.0992008625195418,0.000107107073538512,9.20134204874526e-05,254,NA,250,0,250,"quinidine",88
"9527",25,1000,106.454606097413,40.0473680157436,-37.4352819751281,-88.3100824742155,NA,NA,NA,5.58536862812632e-05,5.52635740031769e-05,336,927,0,250,250,"quinidine",88
"9528",1,956,27.766888690684,71.8360022353854,42.4444466535104,-88.0390811221594,467,645,-0.0994046247943203,0.000210880160413042,7.21090331332196e-05,478,942,0,0,0,"quinidine",89
"9529",2,923,8.63555414685342,68.0787427589153,41.9099818938237,-88.0527917286053,714,991,-0.0165414479302921,0.000201331426206536,6.95236952342464e-05,457,1249,0,0,0,"quinidine",89
"9530",3,937,-17.1450139911815,61.7397381903671,40.6942046481489,-88.0450283713335,1248,1475,0.0949942236817197,0.000218318715572264,7.16330431308371e-05,351,1615,250,0,0,"quinidine",89
"9531",4,751,-34.6693091771421,39.7571508857225,28.215665772846,-11.5414851128765,NA,NA,0.111221264647675,0.000132935100912371,0.000115473193958536,204,NA,167,0,250,"quinidine",89
"9532",5,751,-43.2770397654826,39.7497829403965,29.1153350280986,-10.6344479122979,NA,NA,0.198167446410285,0.000126805881005492,0.000103579848938313,224,NA,250,0,250,"quinidine",89
"9533",6,751,-42.5601954587367,39.7844385626899,28.0156478181858,-11.7687907445041,NA,NA,0.0981179767343194,0.000113689128213445,9.73151881989956e-05,238,NA,250,0,250,"quinidine",89
"9534",7,751,-44.625675695091,39.7916249084763,28.2551476696731,-11.5364772388032,NA,NA,0.0656372509196715,0.000107105822916668,9.36267911214649e-05,289,NA,250,0,250,"quinidine",89
"9535",8,751,-46.9463694289901,39.7940502871966,28.5655319268574,-11.2285183603392,NA,NA,0.0496371498228549,0.000102924911735532,9.10069795266851e-05,NA,NA,250,0,250,"quinidine",89
"9536",9,751,-49.072859963378,39.7952689537399,28.8340477823055,-10.9612211714344,NA,NA,0.0402099971346154,9.99394907633989e-05,8.90035252387015e-05,NA,NA,250,0,250,"quinidine",89
"9537",10,751,-50.9223021816799,39.7962262529831,29.0587671465155,-10.7374591064676,NA,NA,0.0340354513400961,9.76589835771205e-05,8.74038461777087e-05,NA,NA,250,0,250,"quinidine",89
"9538",15,1000,104.130478919033,39.8283522145854,-44.4628899999126,-88.3178043639873,NA,NA,NA,5.56021826383417e-05,5.55428911306744e-05,491,NA,0,250,250,"quinidine",89
"9539",20,1000,102.833305201263,39.6815584532728,-47.1905711765971,-88.3227030278788,NA,NA,NA,5.55942878654227e-05,Inf,NA,NA,0,250,250,"quinidine",89
"9540",25,1000,102.218215539554,39.6120111068759,-48.1194967694612,-88.3239700096126,NA,NA,NA,5.55968348952911e-05,Inf,NA,NA,0,250,250,"quinidine",89
"9541",1,880,29.8612322481933,71.7081309280502,42.2457788199769,-88.0381765778411,456,621,-0.111653549361851,0.0002143074063672,7.24019993724268e-05,456,920,0,0,0,"quinidine",90
"9542",2,978,11.418505462319,68.5161242087711,41.852695834949,-88.0545833120657,671,899,-0.0303503255578299,0.000201985296477655,6.98793885163726e-05,464,1170,0,0,0,"quinidine",90
"9543",3,854,-25.5067278002608,63.6083635123074,40.6094920486335,-88.0389918945513,1457,1643,0.308207986372252,0.000216028376483614,7.27635997520566e-05,354,1775,228,0,0,"quinidine",90
"9544",4,751,-38.6326669251187,39.7722051089561,27.7174328627779,-12.0547722461782,NA,NA,0.149103452708646,0.000136397027688391,0.00011626342385773,204,NA,250,0,250,"quinidine",90
"9545",5,880,-50.8136369364908,39.7646407596603,28.1542405939743,-11.610400165686,NA,NA,0.534101832472368,0.000140067204669488,0.000106896574462673,251,NA,210,0,250,"quinidine",90
"9546",6,751,-43.0389484813433,39.7847641332785,28.716258888768,-11.0685052445106,NA,NA,0.142557522405635,0.00012036294991763,0.000100818287553146,226,NA,250,0,250,"quinidine",90
"9547",7,751,-43.0783516686509,39.7891110831163,28.4524191899462,-11.33669189317,NA,NA,0.0910008119113973,0.000112178047050806,9.63708195057354e-05,244,NA,250,0,250,"quinidine",90
"9548",8,751,-44.3089501150046,39.7959565624038,28.3463092132639,-11.4496473491399,NA,NA,0.0670836705869216,0.0001071665557664,9.34971161184852e-05,279,NA,250,0,250,"quinidine",90
"9549",9,751,-45.7610334036625,39.7998691165574,28.3827129765376,-11.4171561400198,NA,NA,0.0535515071638914,0.000103710555280302,9.1367764506353e-05,344,NA,250,0,250,"quinidine",90
"9550",10,751,-47.1562096415323,39.8021909405133,28.4681941824635,-11.3339967580498,NA,NA,0.0449335576224579,0.000101132286477648,8.96876195804657e-05,NA,NA,250,0,250,"quinidine",90
"9551",15,1000,99.0131114849334,40.0848264063549,-34.4255210560909,-88.2959446054907,NA,NA,NA,5.78485035661556e-05,5.43210387668405e-05,338,882,0,250,250,"quinidine",90
"9552",20,1000,104.677716925385,39.8616451345659,-43.3621493716969,-88.3186395653692,NA,NA,NA,5.56008723648046e-05,5.55316104247206e-05,453,NA,0,250,250,"quinidine",90
"9553",25,1000,103.598011090009,39.7429105349303,-46.002641929399,-88.3233406001831,NA,NA,NA,5.5593200258909e-05,Inf,NA,NA,0,250,250,"quinidine",90
"9554",1,987,22.6918523710958,71.669051790129,42.5298513656741,-88.0424146912195,498,686,-0.0844996460383816,0.000207678799610252,7.1663295438147e-05,509,979,0,0,0,"quinidine",91
"9555",2,972,-9.87357683893707,69.1793292124378,42.0224823287064,-88.0485011911104,1168,1365,0.129363211876421,0.000201971023094224,6.9145777015204e-05,454,1610,125,0,0,"quinidine",91
"9556",3,751,-105.814734975839,66.8161588359513,41.7908099012513,-88.0977491830706,NA,NA,0.0336937292471028,0.000173566163707671,6.55426394346538e-05,NA,NA,250,0,250,"quinidine",91
"9557",4,753,-36.8093243559057,39.7589600200445,28.3065907174505,-11.452369302594,NA,NA,0.111854844538059,0.00013120639190587,0.000114029563944135,207,NA,250,0,250,"quinidine",91
"9558",5,751,-45.4220243962691,39.7697175439979,28.0326792216811,-11.7370383223167,NA,NA,0.225482374114886,0.000129566393934223,0.000105596358477231,228,NA,200,0,250,"quinidine",91
"9559",6,751,-43.7204862509062,39.7961801000483,28.317103575769,-11.4790765242793,NA,NA,0.149006621082077,0.000119663247015809,0.00010022661981605,226,NA,250,0,250,"quinidine",91
"9560",7,751,-43.5751123691047,39.7961562249341,28.2988360239799,-11.4973202009542,NA,NA,0.103796190731953,0.000112868250214393,9.64960589094918e-05,238,NA,250,0,250,"quinidine",91
"9561",8,751,-44.1558593848181,39.8014292031954,28.1781329752929,-11.6232962279025,NA,NA,0.081302756747512,0.00010860820911633,9.40739346799534e-05,256,NA,250,0,250,"quinidine",91
"9562",9,751,-44.8742485768551,39.8057255679603,28.0950035762724,-11.7107219916879,NA,NA,0.0680066017740426,0.000105650129426686,9.2308308474421e-05,277,NA,250,0,250,"quinidine",91
"9563",10,751,-45.5615515016227,39.8091167821626,28.0368368196746,-11.7722799624881,NA,NA,0.059284866995289,0.000103448394458775,9.09365144794888e-05,301,NA,250,0,250,"quinidine",91
"9564",15,751,-47.8365289747302,39.8170158166214,27.884409217286,-11.9326065993354,NA,NA,0.0403049577163362,9.73840550173394e-05,8.68585115305525e-05,NA,NA,250,0,250,"quinidine",91
"9565",20,751,-48.8031647690914,39.8185043717464,27.8735956502795,-11.9449087214669,NA,NA,0.0338970333825761,9.44965824526695e-05,8.4741103801845e-05,NA,NA,250,0,250,"quinidine",91
"9566",25,1000,99.0205054504073,40.2606121654935,-30.7725454875079,-88.2891610393549,NA,NA,NA,5.97848546438811e-05,5.35393691352287e-05,374,912,0,250,250,"quinidine",91
"9567",1,787,27.8030272458168,71.4593180204345,42.2183720958543,-88.0380968746413,462,629,-0.108766083149087,0.000215398954091493,7.23985640880759e-05,453,924,0,0,0,"quinidine",92
"9568",2,986,15.4296270197687,68.4232128907428,41.7565621914002,-88.0563896431126,628,852,-0.0394478012712308,0.000200611448812007,6.99510087540609e-05,615,1124,0,0,0,"quinidine",92
"9569",3,751,-8.61305348157878,64.3084021442792,40.5615669162159,-88.0593074090229,1239,1443,0.0969620611949024,0.000207172696236497,6.84599747845655e-05,416,1663,125,0,0,"quinidine",92
"9570",4,751,-103.337084853984,60.03574629681,40.032934651352,-88.1039654818231,NA,NA,0.0338525909483775,0.00018328545191804,6.53642363754e-05,486,NA,250,0,250,"quinidine",92
"9571",5,751,-37.5635808565654,39.7699130464895,27.9098428820937,-11.8600701643958,NA,NA,0.14211192703258,0.000132773485410503,0.000113703445056482,207,NA,250,0,250,"quinidine",92
"9572",6,752,-39.8528460422368,39.7748838271104,27.8654342574945,-11.9094495696159,NA,NA,0.138719986917568,0.000126403411358019,0.000107330830892638,217,NA,188,0,250,"quinidine",92
"9573",7,751,-41.9414680425203,39.7842268754126,28.0094132153798,-11.7748136600328,NA,NA,0.131750158566125,0.000121480860541533,0.000102892813181808,225,NA,200,0,250,"quinidine",92
"9574",8,751,-44.1516951807725,39.8374839326685,26.4710599172374,-13.3664240154311,NA,NA,0.135901333629314,0.000115855382810879,9.80107251401152e-05,230,NA,250,0,250,"quinidine",92
"9575",9,751,-44.2179053510944,39.8254639757758,27.045068547775,-12.7803954280007,NA,NA,0.0997357651716448,0.000110133502872781,9.47225813566683e-05,242,NA,250,0,250,"quinidine",92
"9576",10,751,-44.8030841639552,39.8212594625561,27.2995395697106,-12.5217198928455,NA,NA,0.0787650389355987,0.000106054058249405,9.22729748371935e-05,260,NA,250,0,250,"quinidine",92
"9577",15,751,-48.5520314373482,39.8166290767019,27.9272793506754,-11.8893497260265,NA,NA,0.0388612593404176,9.53698288398943e-05,8.52751933462571e-05,NA,NA,250,0,250,"quinidine",92
"9578",20,1000,105.145298887025,40.1655757363208,-36.5692084318392,-88.2889219288949,NA,NA,NA,5.587408758381e-05,5.49979882220336e-05,329,898,0,250,250,"quinidine",92
"9579",25,1000,105.070839029347,40.0234150396145,-41.9208186493451,-88.2921018404638,NA,NA,NA,5.54778864592059e-05,5.54066321245781e-05,454,NA,0,250,250,"quinidine",92
"9580",1,982,25.671279626396,71.399543150926,42.0607439739043,-88.0400152392162,487,664,-0.0912913012203167,0.000211686094328041,7.19611154681102e-05,481,957,0,0,0,"quinidine",93
"9581",2,943,-9.72617524864913,67.9725756173567,41.3839112704706,-88.0450678088201,1359,1531,0.401671534403923,0.000224840994452793,7.01266565153172e-05,391,1750,34,0,0,"quinidine",93
"9582",3,751,-15.2542720466916,63.5385781152552,40.6437070433971,-88.0450747996245,1236,1442,0.111083810073368,0.000210110700504127,7.1214385763209e-05,376,1601,250,0,0,"quinidine",93
"9583",4,751,-40.0767082206566,39.7621278572171,27.9641469718325,-11.7979808853846,NA,NA,0.187352275144718,0.000138132674453225,0.000116308330089922,207,NA,250,0,250,"quinidine",93
"9584",5,751,-41.1128616286731,39.7764645562091,27.6692150525478,-12.1072495036613,NA,NA,0.122018417093635,0.000126973876246027,0.000108925898805099,213,NA,187,0,250,"quinidine",93
"9585",6,751,-44.4575245257781,39.7707690611258,29.122523148255,-10.6482459128708,NA,NA,0.176472142833413,0.000122388119337172,0.000101231042780853,226,NA,250,0,250,"quinidine",93
"9586",7,751,-44.0807588351422,39.7814145457451,28.6668641422463,-11.1145504034988,NA,NA,0.110266000187001,0.00011344368625408,9.65471342134063e-05,236,NA,250,0,250,"quinidine",93
"9587",8,751,-45.0985036079032,39.7899715765708,28.5601922817295,-11.2297792948413,NA,NA,0.080212083717962,0.000107971510471581,9.3515845700311e-05,260,NA,250,0,250,"quinidine",93
"9588",9,751,-46.4527858841674,39.7948354778705,28.6027943441678,-11.1920411337027,NA,NA,0.063284471500341,0.000104212374534944,9.12774471135924e-05,297,NA,250,0,250,"quinidine",93
"9589",10,751,-47.8169023229151,39.797856441831,28.6900345116757,-11.1078219301553,NA,NA,0.0524972079969609,0.000101419309367125,8.95149924052613e-05,NA,NA,250,0,250,"quinidine",93
"9590",15,751,-53.0129949880836,39.8047677249602,29.1215778628299,-10.6831898621302,NA,NA,0.0297350733827439,9.36472347953641e-05,8.41617025221656e-05,NA,NA,250,0,250,"quinidine",93
"9591",20,1000,106.231472645566,39.9433893257224,-39.520871224342,-88.3203230482328,NA,NA,NA,5.57428853478108e-05,5.54311762376813e-05,338,1012,0,250,250,"quinidine",93
"9592",25,1000,105.06686527547,39.7943536189865,-43.8974535786284,-88.3294283407764,NA,NA,NA,5.56170683937328e-05,5.55725626824013e-05,808,NA,0,250,250,"quinidine",93
"9593",1,971,27.1354568452602,71.9054466771182,42.1027887112423,-88.0405226875223,480,653,-0.0966932983290315,0.000206220494936524,7.17701350964217e-05,497,956,0,0,0,"quinidine",94
"9594",2,962,7.61651632885755,68.4337994998426,41.6423063198231,-88.055738498525,755,1004,-0.016530780570906,0.000191478515985361,6.90277400870709e-05,819,1276,0,0,0,"quinidine",94
"9595",3,756,-17.4761353331732,62.7327396482998,40.3837947157826,-88.048096498039,1277,1482,0.0995447885889343,0.000202096346643488,7.1391920248074e-05,388,1636,250,0,0,"quinidine",94
"9596",4,752,-36.5095072639076,39.7621058199756,28.2380175343183,-11.5240882856573,NA,NA,0.116691418420563,0.000131564081285223,0.000114056187768032,207,NA,250,0,250,"quinidine",94
"9597",5,753,-44.0309140776557,39.7752626187176,27.9924778744495,-11.7827847442681,NA,NA,0.160615960347802,0.000125672172313195,0.000104945354777866,222,NA,200,0,250,"quinidine",94
"9598",6,751,-44.1235283154374,39.7915297037821,28.5084551468078,-11.2830745569743,NA,NA,0.12845507068883,0.000116084566147934,9.80683225382813e-05,231,NA,250,0,250,"quinidine",94
"9599",7,751,-44.802161103076,39.7956149949514,28.4443415514907,-11.3512734434607,NA,NA,0.0849148356033388,0.000108763496760894,9.39723936712698e-05,254,NA,250,0,250,"quinidine",94
"9600",8,751,-46.1937289050299,39.8003588815238,28.4444645965001,-11.3558942850237,NA,NA,0.0635286512536522,0.000104140096280624,9.12149704737756e-05,292,NA,250,0,250,"quinidine",94
"9601",9,751,-47.6538297672704,39.803234016885,28.5096389541979,-11.2935950626871,NA,NA,0.0510387576426938,0.000100895369123676,8.91556130315989e-05,381,NA,250,0,250,"quinidine",94
"9602",10,751,-49.0035938555493,39.8053728807294,28.5970518924764,-11.2083209882529,NA,NA,0.0429380034409238,9.8456444644002e-05,8.75332192385997e-05,NA,NA,250,0,250,"quinidine",94
"9603",15,1000,104.913449944247,39.8224260939971,-43.1047105367823,-88.3264246484413,NA,NA,NA,5.56314660764639e-05,5.55566272288252e-05,436,NA,0,250,250,"quinidine",94
"9604",20,1000,103.37504175719,39.6470839865254,-46.7486168908615,-88.3348672001594,NA,NA,NA,5.56235066306985e-05,Inf,NA,NA,0,250,250,"quinidine",94
"9605",25,1000,102.606631497102,39.5595126543955,-47.9642431572729,-88.3379032019007,NA,NA,NA,5.56266812499476e-05,Inf,NA,NA,0,250,250,"quinidine",94
"9606",1,1000,26.3773846709436,71.5775267632077,42.2868183275107,-88.039677125624,481,658,-0.0929809128242523,0.000211650533973777,7.20160386483382e-05,481,953,0,0,0,"quinidine",95
"9607",2,831,11.6158031141371,68.9656393222403,41.8410024811804,-88.0525994296032,708,967,-0.0182855289791642,0.000198014019160436,6.949459962726e-05,767,1237,0,0,0,"quinidine",95
"9608",3,973,-22.6550974102106,65.4633153736896,40.7981243621999,-88.0347518868929,1464,1649,0.440994411962621,0.000222137285840336,7.25503164309473e-05,349,1790,241,0,0,"quinidine",95
"9609",4,763,-111.290448132808,62.5762148838049,40.7704873877512,-88.1016591903068,NA,NA,0.033377377963692,0.000182260785025022,6.51002143557206e-05,496,NA,125,0,250,"quinidine",95
"9610",5,751,-43.1227066035979,39.7884101590168,26.913586292035,-12.8748238669818,NA,NA,0.184029490699704,0.000133044170349433,0.000111177195025651,211,NA,250,0,250,"quinidine",95
"9611",6,751,-45.6822801258616,39.7604587675232,29.6844751581465,-10.0759836093767,NA,NA,0.2479713922103,0.000130388055923654,0.000105366216364851,226,NA,250,0,250,"quinidine",95
"9612",7,751,-43.4227215484309,39.768661943859,28.7532052000369,-11.0154567438221,NA,NA,0.143027067505088,0.000119310591432234,9.97595484055233e-05,227,NA,250,0,250,"quinidine",95
"9613",8,751,-43.6639270027737,39.7823876795382,28.4191757051789,-11.3632119743593,NA,NA,0.100443183220491,0.000112876401405762,9.64847682392161e-05,239,NA,250,0,250,"quinidine",95
"9614",9,751,-44.6508327318858,39.7890652440935,28.4200904451786,-11.3689747989149,NA,NA,0.0780788760727219,0.000108635749237657,9.4148704381959e-05,262,NA,250,0,250,"quinidine",95
"9615",10,751,-45.8188320570547,39.7926015372256,28.5082818883717,-11.2843196488539,NA,NA,0.0643254944158712,0.000105571839469753,9.23416093522507e-05,294,NA,250,0,250,"quinidine",95
"9616",15,751,-50.7857609797531,39.7999260023922,28.9853506186713,-10.8145753837209,NA,NA,0.0363732400791063,9.73598460230883e-05,8.69521651441425e-05,NA,NA,250,0,250,"quinidine",95
"9617",20,751,-53.8015425937886,39.803307493941,29.2683969354637,-10.5349105584772,NA,NA,0.0271254235584396,9.34739174200529e-05,8.4144741502346e-05,NA,NA,250,0,250,"quinidine",95
"9618",25,1000,107.702080937607,40.0336330168792,-36.1996398250032,-88.3169842965084,NA,NA,NA,5.61701875367683e-05,5.52189466693865e-05,328,895,0,250,250,"quinidine",95
"9619",1,960,26.7406603299276,71.7178261209829,42.5335578496246,-88.039224948,468,642,-0.102809037173759,0.000211358828219148,7.21443367809533e-05,475,939,0,0,0,"quinidine",96
"9620",2,884,21.4095461972887,69.2353080731234,42.0930543129545,-88.0568363173856,581,801,-0.0501377626201868,0.000200045108978148,7.02033075341521e-05,590,1079,0,0,0,"quinidine",96
"9621",3,919,17.2706869893389,65.8520663820055,41.0401247148999,-88.0655517952775,735,989,-0.0185884278951404,0.000197017676469977,6.89610591813019e-05,460,1241,0,0,0,"quinidine",96
"9622",4,751,-0.650419100817911,61.8304683740771,39.8522670201795,-88.0642548702633,1264,1468,0.145072925700501,0.00022017080452544,6.88203079146289e-05,381,1667,125,0,0,"quinidine",96
"9623",5,751,-90.8653795691896,57.0935890299691,39.2278695531571,-88.0962317314139,NA,NA,0.0633410717455456,0.000198493321869319,6.61025118554843e-05,426,NA,250,0,250,"quinidine",96
"9624",6,751,-94.639061071857,48.8157080950917,38.5846660491852,-88.1094347134783,NA,NA,0.0478141199731008,0.000197155634227918,6.54160666952692e-05,422,NA,250,0,250,"quinidine",96
"9625",7,752,-100.394564949072,41.970610591947,37.9360730938939,-88.1150171552535,NA,NA,0.0413832753524482,0.000200121413674884,6.50418337716526e-05,404,NA,250,0,250,"quinidine",96
"9626",8,752,-106.235266232866,41.6235517831099,37.3264357245711,-88.1188942298133,NA,NA,0.03746023405336,0.000202007154741282,6.4684787670433e-05,387,NA,125,0,250,"quinidine",96
"9627",9,753,-32.5231064521376,39.7859640591596,27.4341817220387,-12.3517823371209,NA,NA,0.226035624874705,0.000136263083341487,0.000113183222481782,218,344,250,0,250,"quinidine",96
