Param#,Peak Voltage,RMP,Max Upstroke Velocity,APD1,APD2,APD3,Tri90-40,CTD90,CTD50,CaTamp,CaTmax,CaiD,EMw,qNet,EAD,Depolarization,Index,GNa,GNaL,Gto,GKr,GKs,GK1,Gncx,Pnak,PCa,cnet,dose
108,39.2681,-88.0975,270.099,306.58,250.78,225.59,80.99,997.59,465.73,60.7338,123.067,62.3283,691.01,0.0482031,0,0,108,1.21957,1.47982,1.10937,1.03033,0.942208,0.983189,0.998464,1.14726,1.08781,,4
110,38.9841,-88.1612,276.54,214.31,164.81,147.73,66.58,981.11,413.09,47.714,103.132,55.4161,766.8,0.0915462,0,0,110,0.590524,0.858706,1.31048,1.35847,1.08113,0.611643,1.34695,1.2369,1.16978,,4
111,37.1132,-87.8833,255.788,351.15,277.43,243.03,108.12,1025.19,483.8,55.8524,118.147,62.2909,674.04,0.0632694,0,0,111,0.702169,0.875683,0.826757,0.567886,1.03236,0.946625,0.976749,0.619256,0.735471,,4
112,39.7482,-88.1909,277.982,300.64,244.81,218.04,82.6,1021.31,470.66,52.3208,112.069,59.7449,720.67,0.069957,0,0,112,0.997499,0.962612,1.04206,0.783994,1.39063,1.31242,1.03694,1.44511,0.927736,,4
113,37.9122,-87.9904,262.311,370.3,301.46,266.43,103.87,990.89,482.02,71.7696,136.933,65.1565,620.59,0.0544111,0,0,113,0.889764,0.925772,1.20248,0.503982,1.30399,1.25974,0.984139,0.862762,1.23091,,4
114,39.3221,-88.098,270.108,316.49,261.46,235.26,81.23,973.48,460.72,70.8853,135.594,64.7026,656.99,0.0570768,0,0,114,0.609325,1.1182,1.05403,0.892502,0.542754,1.21816,0.945928,1.16281,1.32442,,4
115,37.597,-88.02,264.526,298.09,241.89,217.81,80.28,1023.21,465.94,50.1497,106.419,56.2668,725.12,0.0688895,0,0,115,1.06938,0.988525,1.38453,0.936753,0.588276,0.935212,1.4364,0.908824,1.0301,,4
119,35.8115,-87.7941,247.881,255.75,208.34,186.34,69.41,977.01,430.79,56.7695,115.619,58.849,721.26,0.0742779,0,0,119,0.930635,0.95262,1.27305,1.01038,0.604925,1.28492,1.24013,0.544328,1.00684,,4
121,38.1949,-87.9008,255.785,233.02,179.39,159.37,73.65,891.48,388.04,83.3539,153.021,69.6589,658.46,0.066353,0,0,121,0.917,1.41491,0.727739,1.36217,1.42256,0.592624,0.717898,0.644372,1.11268,,4
122,40.0969,-88.2111,281.163,353.11,280.07,246.22,106.89,1001.07,480.98,65.2662,131.193,65.9204,647.96,0.0635469,0,0,122,0.578183,0.884188,1.02691,0.578784,1.1736,1.00906,0.75672,1.49817,0.951782,,4
124,38.4865,-87.9249,256.263,358.71,299.71,268.79,89.92,989.12,482.74,72.9347,137.593,64.6518,630.41,0.0365218,0,0,124,1.09325,1.37366,0.912212,0.726496,0.934507,1.38827,1.10113,0.786974,1.447,,4
